center_x,center_y,center_z,bone_0_x,bone_0_y,bone_0_z,bone_1_x,bone_1_y,bone_1_z,bone_2_x,bone_2_y,bone_2_z,bone_3_x,bone_3_y,bone_3_z,bone_4_x,bone_4_y,bone_4_z,bone_5_x,bone_5_y,bone_5_z,bone_6_x,bone_6_y,bone_6_z,bone_7_x,bone_7_y,bone_7_z,bone_8_x,bone_8_y,bone_8_z,bone_9_x,bone_9_y,bone_9_z,bone_10_x,bone_10_y,bone_10_z,bone_11_x,bone_11_y,bone_11_z,bone_12_x,bone_12_y,bone_12_z,bone_13_x,bone_13_y,bone_13_z,bone_14_x,bone_14_y,bone_14_z,bone_15_x,bone_15_y,bone_15_z,bone_16_x,bone_16_y,bone_16_z,bone_17_x,bone_17_y,bone_17_z,bone_18_x,bone_18_y,bone_18_z,bone_19_x,bone_19_y,bone_19_z,bone_20_x,bone_20_y,bone_20_z,bone_21_x,bone_21_y,bone_21_z,bone_22_x,bone_22_y,bone_22_z
70.22488418439538,96.3752357668993,20.69951743730685,-9.006100615059438,70.28164289521007,2.5020580326638573,1.2618559279093091,69.93614118622571,6.247134784372836,-3.2428529343953727,19.062709789741334,4.951499560984164,-16.266589506661006,50.42521589325696,-4.65074119218966,-45.55059371808679,38.629280834663206,-11.268813701955287,-57.839188536202016,35.208309154975694,-12.570595165578332,-65.8805911145559,32.69668195771007,-18.25681597837588,-12.636990507637563,6.5322746090772625,0.5149139439187387,-10.064904936348505,-49.64010393096179,4.6489185368142465,-3.4460877976766255,-81.6234810061571,-6.763016887990442,4.255431977713997,-89.01268388701648,-12.66592673906466,-1.1841615281453812,-89.23049547148914,7.070676044138462,12.949883882010866,52.998958569038194,3.621632770212681,42.93384384294838,36.115303783881956,8.785181049021276,56.03776840349525,30.93011091278821,10.589966205271278,62.51736435076087,25.24137800263196,17.2078678165994,7.264434663260872,8.327883129585075,1.4402019535622905,15.020941010917127,-45.14349138213367,-0.39142875322481885,15.378899995292116,-82.56575242949695,-7.512838360158412,9.9218626417765,-89.8784355349657,-12.531208416310754,13.040899507010877,-89.49167177153797,9.063440326365026,52.277764741385866,31.42222517060071,12.441339496286904,-68.96913114408166,31.39164655731946,-15.12600440630099
69.34574617199594,95.04434107526828,21.224988978050956,-9.132406231929743,71.2945851791874,2.7436876550041482,1.002719090450348,70.91260642849504,6.725092723211373,-3.578425774835394,20.104707348607867,5.11171474958833,-16.204391629137742,51.27096822396298,-5.081455706946263,-44.32701776287711,37.32358094741657,-12.823417323213732,-56.24945490312215,33.01362428831001,-14.630458249327484,-63.78694368657084,29.969969927503396,-20.57280530566563,-12.937532384164614,7.660595217149939,0.30004017810119227,-10.02723062167589,-48.55213927440662,3.896009635274962,-2.8296996525283444,-80.51687569640501,-7.340800708463592,4.987969878637908,-87.64895301765333,-13.326931139667721,-0.30172491626721953,-88.08591910747668,6.5985795259379305,13.14626087472049,53.73823429843857,4.886719286220871,41.333070015378986,33.6153198442527,9.808673262886387,53.77013186391856,26.934303198161416,11.442694600100008,59.51642078334015,20.5751285393441,18.096481040251913,6.894300108984377,9.351436747131364,1.877091403853938,14.956887392049586,-44.229678380528085,2.622550587142827,15.938363581568598,-80.87203930901066,-6.960615146408321,10.668998791085647,-88.19149156576898,-12.74348162884583,13.593820627056648,-88.68392733952795,8.807968676741737,50.10621703130773,27.834818758531846,13.331608009778584,-66.88565651987068,28.497180740211107,-17.542973902890818
68.3241850756161,93.67600920565111,21.832780053452687,-9.177898368675313,72.18426384169848,2.929682768407434,0.8616756907341894,71.76667318861324,7.191755888297789,-3.711615429582324,21.009696287471062,5.09130947798506,-16.031121883395777,51.9581176126312,-5.42454671447997,-42.93118236543182,35.92434248108281,-14.162224632047682,-54.384821279528104,30.69301946921666,-16.32458900025739,-61.423980834129026,27.069986727571877,-22.49691169230513,-13.0527297420438,8.753745586568316,-0.158220608455937,-10.024096726442247,-47.47926994344158,2.684084388581992,-2.2617269766521897,-79.4004004000334,-8.188094483789833,5.802242337425721,-86.38003882021253,-13.887968670319273,0.6682646487241415,-86.84308878483378,5.946339212383371,13.288617796951701,54.39065598137539,6.2032876653498,39.456507839866845,31.186443417946293,10.445753845452158,51.09472642152287,23.109030397057126,11.91195972460687,56.125953480121105,16.137993082765917,18.473136444730425,6.6830922884440485,10.123441121991462,2.222148161578533,14.21103845264446,-43.235804414729856,6.809177372972906,16.264524729121646,-78.50896739960514,-6.01698194689654,11.331250281278681,-85.75213758961257,-12.846397643282199,14.312546150123381,-87.82138639345088,8.579124227369613,47.55018008198511,24.39789861053402,13.836276352453924,-64.50879540535915,25.422775584038973,-19.531354422184194
67.1541966918063,92.3989517187337,22.543717494396134,-9.151459673345421,72.81389551163119,3.092133594531775,0.8223715191161157,72.40506136896265,7.609397745736901,-3.6068050705618027,21.615750268478862,4.91106177688179,-15.789743540633427,52.32481874217701,-5.798191415843155,-41.32112246300592,34.29091684315658,-15.156846835691745,-52.30578788513469,28.272856215878488,-17.630656037699477,-58.89868366481798,24.082681232377876,-23.9149198148189,-12.988447574774591,9.69077224322894,-0.9702953945187487,-9.918173083030979,-46.53130788933564,1.1563992209451108,-1.312978907480891,-78.45902876959869,-9.157466171095319,6.917970617387114,-85.21094395177451,-14.634395773219385,1.7807194272539153,-85.65312567803717,5.143767032197189,13.438872666744565,54.85782014755596,7.469026107067539,37.33901295338157,28.78573815148232,10.63729965072474,47.9727728592932,19.32189270841105,11.637820959532059,52.4967746989326,11.995063056589924,18.083394468578245,6.6757269765594325,10.477175411110585,2.378016933682468,12.369219409246973,-41.88226614128877,11.95752776412492,16.09119877622342,-75.0263180245217,-4.201496490492396,11.65796635853608,-81.547063109883,-12.053525493288914,15.173720233797383,-86.7707727633415,8.501226925922733,44.74036998580411,21.094495429636797,13.751012606677248,-61.92687030293195,22.281642305139318,-21.01255069879968
65.81183237609025,91.2866425369512,23.479268895104692,-9.00125055506083,73.18703481481118,3.0956019879710728,0.8733623340845333,72.73884034919578,7.826156738565165,-3.308255098254034,21.93208962012404,4.515530567154296,-15.446595390781686,52.28386318171839,-6.247570964583847,-39.62930120663293,32.4385464382221,-15.867930777299094,-50.09647038648934,25.71012500069307,-18.542381193057036,-56.21854805618591,20.989983744612587,-24.882827396325926,-12.598359851193212,10.361814111127826,-2.123982869321823,-9.515422681041295,-45.6362726199339,-0.45307247168807374,-0.11126540171426952,-77.51206410527485,-10.280499473257331,8.28001928398224,-84.12295716110725,-15.610199476914554,3.1194625051644347,-84.64549357726736,4.164375584567287,13.688783939399181,55.0602638635254,8.52129097595165,35.12642945014304,26.508314179386698,10.393421749549397,44.58598636910789,15.752052453936432,10.655447876469855,48.80872317574293,8.10144895966851,16.914259048946484,6.856895834114679,10.5322687019487,2.451122482627339,9.328235005465947,-39.94632428659498,17.387386613190788,15.27599015405532,-70.87820479301996,-1.0418236967533425,11.332101490136873,-75.92485822214185,-9.903080673396246,15.640913836030954,-85.18247359607938,9.002138178817571,41.816262047006425,18.009724325307136,13.003830885406046,-59.24315281603473,19.15751178169963,-21.996194812926962
64.2483297349432,90.26491254678234,24.705958998934573,-8.698903511650713,73.40194610319398,2.901249068063532,1.0837383211055718,72.99274163172146,7.842598583111477,-2.7127968240471287,22.10708452353016,4.012823784342531,-14.891465221892776,52.02896063326027,-6.934108043087034,-37.83148014776281,30.515404170192078,-16.400367693115147,-47.85132915048534,23.174640084017845,-19.06279443936796,-53.506014939651415,17.90930638817266,-25.40495383776477,-11.827637984676869,11.006349974672425,-3.3890807437262374,-8.770171812949833,-44.8444111152305,-2.031437292613551,1.3694535051727972,-76.64034261344014,-11.569286348973044,9.889096468004238,-83.08782160717385,-16.81076228077643,4.6743982776041415,-83.75104542864047,2.9228584726563365,14.079974301515136,55.00265854992694,9.317532970318508,33.184231596141075,24.498049840765002,9.718319399059038,41.43582442876419,12.748914320523525,9.241417321644263,45.19529116645358,4.669197967540563,15.206920436286781,7.305122542962807,10.504940062563056,2.564272398289623,5.469070463328577,-37.71162386159058,22.102640299715997,13.5684700993371,-67.07833607343066,2.8156200730351277,9.872504338210213,-70.57402070292878,-6.44226553043611,14.723620356794479,-82.94663122280033,10.678632028527552,39.089200967589946,15.298227767493225,11.808217618312112,-56.54890522248463,16.054283934633368,-22.542148789140096
62.3780080486879,89.26177104438783,26.261063402772216,-8.180490899693439,73.74694377088608,2.4611770517690523,1.530543447814564,73.32012321675805,7.572379102005911,-1.9615010016922916,22.440692210982423,3.5998710284576036,-14.077928985651882,51.780841230986034,-7.774848378638724,-35.86805272788796,28.63249206969074,-16.739649729881705,-45.49695009481247,20.754427832649046,-19.224005148641503,-50.73469613166263,14.889516682248363,-25.36315660208173,-10.717498286831793,11.663772770479024,-4.553872127857726,-7.809009113191276,-44.13560884811887,-3.4977561526331833,3.144515777008258,-75.70231891814495,-13.030413588788107,11.795131153763727,-82.04318203246432,-18.323604206292195,6.48306167670205,-82.80347369571105,1.3973178286764474,14.696000679653517,55.00907724587402,9.663261117070599,31.546995877244104,22.97724440724301,8.76664673614087,38.9175108244712,10.669064858773341,7.676755042659213,42.00846842419615,2.039841728480142,13.124740767342294,7.898250359088091,10.683255878083497,2.837418464185383,1.3455323002614967,-35.03296918230258,25.077261990407262,10.797440910427127,-64.58273818831523,7.148384284550233,8.897466392343137,-67.92512123113657,-2.7393458247937796,9.14487907752149,-80.6818937687606,14.805643762064168,36.720390202461196,13.249203307027255,10.410816439210594,-53.80961752272608,13.176555976744773,-22.465815362649817
60.143375737114255,88.2086342569153,28.03369496730174,-7.418157826077204,74.17373812691339,1.8470301281734336,2.2047217893880497,73.75596615160497,7.121593020574702,-1.1057874629693263,22.92039808355156,3.1598262289447474,-13.015018902977456,51.67797301755403,-8.713550560006503,-33.815951946957384,27.062104498098716,-16.716180513503225,-43.071133745352505,18.63934076480469,-18.81233522537541,-47.919654291028436,12.16430999945663,-24.65097254852046,-9.455320434970343,12.340672915542605,-5.649665184535949,-6.402607449320343,-43.39208922958105,-4.8851119268952825,5.369125676221262,-74.63296549010185,-14.5472991662134,14.1381695383389,-80.90246132514166,-20.011534102743816,8.620160740342724,-81.78877572988172,-0.34568778225292246,15.484839915273039,55.24237172390186,9.800107593424924,30.22073991477052,21.971478088252912,7.653954376896617,36.69696729546965,9.268944565679185,5.935167114567305,39.05100968457759,0.18725588901629234,10.906580900437412,8.540673497772193,11.115048395727731,3.061608123547887,-2.0713701204840054,-32.42779914243024,26.66294408941929,6.360200877675655,-63.935316846813215,11.677930495574373,5.300805365117138,-67.73035118667875,1.690711404733681,1.9173885298273257,-79.44961645173186,19.681718377851972,34.545367146654144,11.813576586501913,8.750655999014947,-50.999513401368276,10.603744398633395,-21.68956269952044
57.59105570047769,87.1084594488187,29.930905446084722,-6.516908940729098,74.6286864356041,1.1487211465699236,3.0158957327073406,74.22095680592172,6.519618213047224,-0.21251059260076038,23.430739331622796,2.6365081138785302,-11.885115789780958,51.738636687589604,-9.699706899349593,-31.890915077082965,25.763519063176993,-16.30820131498177,-40.80734008344123,16.858020148060316,-17.93338638821488,-45.32341360219755,9.823996436966468,-23.365673656828953,-8.029557675971779,12.866163112078251,-6.681553591285999,-4.464197488809866,-42.819874954596,-5.950798645204924,8.06004549727705,-73.4994252345481,-16.03959853525091,16.946677642961863,-79.65293618114579,-21.763213164142506,11.162633004033143,-80.75922281663463,-2.155477880681838,16.331237440943518,55.57956862218838,9.722817075531982,29.12109170895158,21.467911703000194,6.576531485300733,34.76778906838018,8.460431895202657,4.230906873706275,36.389954890954016,-0.9688293183758623,8.71931416880682,9.304789531046895,11.622341733399821,3.208803980332772,-4.204758040710061,-30.406573664894186,27.27847852946827,0.3630977017733632,-64.55181914138298,15.594548070601155,-1.2828054712730639,-69.47477555331285,6.0736102324475425,-5.87547520484292,-78.16016656052415,25.46880432633825,32.67497127308309,10.97096439256722,7.1295584556509795,-48.376800027610635,8.433182573464116,-20.303699616475267
54.8681178769741,86.0554761128461,31.950846016610996,-5.566571072850261,75.072700269752,0.37735805951146645,3.8975667710195125,74.64830999316538,5.822255737683873,0.6400960417216294,23.867301799169486,1.9833701218590358,-11.00237323027029,51.81341526258272,-10.698840271035676,-30.37673569555458,24.653123290496005,-15.468189234778071,-38.98437277967799,15.406092729366206,-16.395049744424764,-43.2761222516663,7.902579569851496,-21.304370518797576,-6.592523043312171,13.136000599781548,-7.582733180980449,-2.3068361512558324,-42.440583000794334,-6.878223330712355,11.117142331705415,-72.46958354382926,-17.624361179397933,20.062816551376706,-78.36723699725702,-23.541236813828544,13.95084433273725,-79.82286924531269,-4.058660673256309,16.990361843022146,55.86768881231204,9.512890118044076,28.18769739148846,21.182846343736248,5.596809442968029,33.203181591863,8.004466446057545,2.8349135104220333,34.24703021127499,-1.6651423541860042,6.936596481571562,10.127971188080373,12.127237479840243,3.317778374503126,-4.97268127564611,-29.482652262191472,27.02929612725358,-6.289443743778015,-65.55125396403588,18.87870116534455,-9.594560143997784,-71.27009852403417,10.213653554781922,-13.55728709950975,-76.5884470948693,30.929592299564103,31.164147526079873,10.49037385248008,5.794729876784564,-46.351213067634106,6.784133421285021,-18.159471265672117
